,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W072026,23 Dec 2025,NE23,Dihydrocodeine,Dihydrocodeine,White,Tablet,Oral,"Euphoria, Increased Energy, Relaxed",Dihydrocodeine,,55.067877777777774,-1.560788888888889
W072157,23 Dec 2025,HR27,Heroin,Not Stated,Brown,Powder,Intravenous,"Euphoria, Increased Energy, Increased Confidence, Relaxed","Heroin, Noscapine, 6-Acetylcodeine, 6-MAM",Papaverine,51.98334078947369,-2.796544736842105
W072105,23 Dec 2025,NW7,Heroin,Trilogy Cream #3,"Grey, Brown",Powder,"Smoked, Snort / Sniff, Intravenous","Euphoria, Relaxed, Nausea, Loss of consciousness","Heroin, Noscapine, 6-Acetylcodeine","6-MAM, Papaverine, Paracetamol",51.6094,-0.2273
W072155,23 Dec 2025,NR14,Kratom,Kratom,"Green, Red",Powder,Oral,"Euphoria, Increased Confidence, Increased Stamina, Empathy, Relaxed, Breathlesness, Irregular Heartbeat, Confusion, Panic Attack, Agitation, Depression",Mitragynine,,52.56780769230769,1.371471794871795
W072124,22 Dec 2025,NW7,Heroin,Iranian Black Glass,"Black, Brown",Solid,"Smoked, Snort / Sniff, Intravenous","Euphoria, Relaxed","Noscapine, Heroin","6-Acetylcodeine, Papaverine, 6-MAM",51.6094,-0.2273
W072183,22 Dec 2025,G12,tapentadol,Tapentadol,White,Tablet,Not Stated,Not Stated,Tapentadol,,55.8804,-4.3007
W072008,22 Dec 2025,SR3,heroin,Not Stated,Brown,Powder,Not Stated,Not Stated,"Heroin, Noscapine, 6-Acetylcodeine, 6-MAM","Papaverine, Caffeine, Paracetamol",54.874233333333336,-1.4153666666666669
W071802,22 Dec 2025,YO10,Kratom,Not Stated,Green,Powder,Not Stated,Not Stated,Mitragynine,,53.9576,-1.0827
W071943,22 Dec 2025,G61,Toseina Codeine Syrup,Toseina,Pink,Liquid,Oral,"Euphoria, Irregular Heartbeat, Vomiting, Memory Loss",Codeine,,55.9154,-4.3328
W072007,22 Dec 2025,SR3,Desethylprotonitazene,Not Stated,Yellow,Powder,Not Stated,Not Stated,N-desethylprotonitazene,,54.874233333333336,-1.4153666666666669
000238655,19 Dec 2025,NP22,Heroin,Not Stated,"Grey, Brown",,Smoked,"Euphoria, Breathlesness, Chest Pains, Vomiting","Noscapine, Heroin, Paracetamol, Papaverine, Caffeine","6-MAM, 6-Acetylcodeine",51.7725,-3.2468
W072089,19 Dec 2025,SA11,Heroin,Not Stated,Brown,Powder,Not Stated,Not Stated,"Noscapine, Heroin, Paracetamol, Caffeine","6-Acetylcodeine, 6-MAM, Papaverine",51.70800714285714,-3.6944071428571426
W072083,19 Dec 2025,BT47,Tramadol HCl,Not Stated,White,Capsule,Not Stated,Not Stated,Tramadol,,54.94983333333333,-7.084177777777778
W071951,19 Dec 2025,SY23,Morphine,Not Stated,White,Solid,Intravenous,"Euphoria, Relaxed, Memory Loss","Paracetamol, Tramadol, Nitrazepam, Tapentadol",,52.34458541666667,-3.9885
W071957,19 Dec 2025,LS16,Dihydrocodeine,Not Stated,White,Tablet,Oral,"Paranoia, Panic Attack",Dihydrocodeine,,53.868475,-1.5981
W071332,19 Dec 2025,KA18,Heroin,Not Stated,Brown,Powder,Smoked,Overdose,"Paracetamol, Noscapine, Caffeine, Heroin, 6-MAM",Papaverine,55.459129999999995,-4.2176599999999995
W069991,16 Dec 2025,EH7,heroin,Not Stated,Brown,Powder,Smoked,Relaxed,"Paracetamol, Caffeine, Noscapine, Heroin","6-MAM, 6-Acetylcodeine, Papaverine, Metonitazene",55.9521,-3.1965
W071954,16 Dec 2025,CF42,Tramadol 100mg,Tramadol 100mg,White,Tablet,Oral,Relaxed,Tramadol,,51.66798333333333,-3.5247833333333336
000230540,16 Dec 2025,SW59,heroin,heroin,"White, White",Powder,Not Stated,Not Stated,No Active Component Identified,,51.487,-0.1909999999999999
W071737,16 Dec 2025,CF24,Tramadol 100mg,Tamol -x,"Colourless, White",Capsule,Not Stated,"Loss of consciousness, Confusion",Pregabalin,,51.48,-3.18
W071709,16 Dec 2025,BA11,dihydrocodeine ,"dihydrocodene, accord",White,Tablet,Oral,"Euphoria, Increased appetite, Increased Energy, Increased Confidence, Relaxed, Paranoia, Insomnia, Agitation",Dihydrocodeine,,51.216945,-2.351325
W071777,11 Dec 2025,WR1,heroin and crack,Not Stated,"White, Brown",Powder,Not Stated,"Euphoria, Relaxed","Phenacetin, Cocaine","Noscapine, 6-MAM, Heroin, Diazepam, 6-Acetylcodeine, Papaverine",52.1894,-2.22
W071779,11 Dec 2025,LL18,dihydrocodeine,dihydrocodeine,White,Tablet,Oral,Relaxed,Dihydrocodeine,,53.291819999999994,-3.45482
W071695,11 Dec 2025,SA15,Codeine,Codeine phosphate -30mg,White,Tablet,Oral,Pain Relief,Codeine,,51.74003,-4.187250000000001
W071703,11 Dec 2025,BA11,dihydrocodeine,"dihydrocodeine, accord",White,Tablet,Oral,Relaxed,Dihydrocodeine,,51.216945,-2.351325
W071631,09 Dec 2025,PL14,Tramadol Hydrochloride,Tramadol Hydrochloride,"Yellow, Green",Capsule,Not Stated,Not Stated,Tramadol,,50.46451290322581,-4.464809677419355
000236435,09 Dec 2025,NP20,Heroin,Not Stated,Brown,Powder,Not Stated,Not Stated,"Heroin, Noscapine, Paracetamol, Caffeine, 6-Acetylcodeine","6-MAM, Papaverine",51.5877,-2.9984
W071582,09 Dec 2025,HR11,Heroin,Not Stated,Brown,Powder,Not Stated,Not Stated,"Heroin, Noscapine, 6-Acetylcodeine","6-MAM, Paracetamol, Papaverine, Caffeine",52.08174186046512,-2.612990697674419
W071615,09 Dec 2025,G17,Heroin,PP Heroin,White,Powder,Intravenous,"Increased Energy, Auditory Hallucinations, Visual Hallucinations, Paranoia, Confusion, Loss of consciousness","Heroin, Noscapine, Diazepam, 6-Acetylcodeine","6-MAM, Papaverine",,
000238401,09 Dec 2025,CD1,Tamol x - Tapentadol and carisoprodol,Not Stated,White,Tablet,Oral,"Increased Energy, Chest Pains, Paranoia, Confusion",Tapentadol,Carisoprodol,,
000234498,03 Dec 2025,CF10,Heroin,Not Stated,Brown,Powder,Smoked,"Agitation, Insomnia","Heroin, Noscapine, 6-Acetylcodeine","Paracetamol, 6-MAM, Papaverine, Caffeine",51.48,-3.18
