,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W100495,2026-05-07,SL3,Oxycodone 10mg,oxeltra,White,Tablet,Oral,"Euphoria, Relaxed",Oxycodone,,51.50211428571429,-0.5512571428571429
W076228,2026-05-07,SL3,Oxycodone Oxylon 20mg,oxylon 20mg,White,Tablet,Oral,"Euphoria, Relaxed",Oxycodone,,51.50211428571429,-0.5512571428571429
W100722,2026-05-14,SA2,OXYCODONE (40MG),OXYCODONE (40MG) BRAND: FAROXY - ER,Orange,Tablet,Intravenous,"Euphoria, Relaxed",Oxycodone,,51.61628,-4.04254
W100591,2026-05-14,TD9,OXYCODONE,OXYLAN 10MG,White,Tablet,Oral,Relaxed,Unable to Identify (Insufficient sample for repeat analysis),,55.39354782608696,-2.707571739130435
W100809,2026-05-19,SE7,Oxycontin,oxycontin,Yellow,Tablet,Not stated,"Not stated,  ",Oxycodone,,51.4842,0.0339
W100861,2026-05-19,M4,oxycodone 30mg,oxycodone M30,White,Tablet,Not stated,"Not stated,  ",AB-MDMSBA,,53.4809,-2.2374
W100978,2026-05-21,NP26,Oxycontin,Oxycontin,Green,Tablet,Not stated,"Not stated,  ",Gabapentin,,51.5866,-2.7574
W100967,2026-05-26,KA17,Oxycodone 40mg,Foroxy oxycodone 40mg extered,Orange,Tablet,Not stated,"Not stated,  ",Oxycodone,,55.6098,-4.2814
W076308,2026-05-29,WF12,Oxycodone,Oxylan,White,Tablet,Not stated,"Not stated,  ",Oxycodone,,53.68023333333334,-1.6275333333333333
W101247,2026-05-29,SW12,Oxycodone 20mg,ISG Oxy 200mg,Blue,Tablet,Not stated,"Not stated,  ",Oxycodone,,51.4469,-0.1384
W101248,2026-05-29,SW12,Oxycodone 10mg,ISG oxy 10mg,White,Tablet,Not stated,"Not stated,  ",Oxycodone,,51.4469,-0.1384
W101766,2026-06-15,AL10,Oxycodone,Oxycodone,Blue,Tablet,Oral,"Euphoria, Increased energy, Increased confidence, Empathy, Relaxed",Oxycodone,,51.7634,-0.2242
W102349,2026-06-26,NE46,Oxycodone,Not stated,Brown,Tablet,Not stated,"Not stated,  ",Diazepam,,54.9934,-2.09518125
W102121,2026-06-30,NN2,Oxycodone,Toroxycon 40mg prolonged release oxycodone HCl,Yellow,Tablet,Not stated,"Not stated,  ",Oxycodone,,52.27265,-0.90015
W102376,2026-06-30,G12,Oxycodone 80mg,Oxydolor 80mg,White,Powder,Not stated,"Not stated,  ",Oxycodone,,55.8804,-4.3007
000042904,2026-07-03,Not stated,Oxycodone,Oxycodone hydrochloride,Pink,Tablet,Oral,"Euphoria, Relaxed",Oxycodone,,,
W102941,2026-07-20,LS11,Oxypro 80mg,OxyPro Xr 80mg,Blue,Tablet,Not stated,"Not stated,  ",Oxycodone,,53.7667,-1.5667
W103200,2026-07-22,NE46,Oxycodone 10mg,Not stated,Brown,Tablet,Not stated,"Not stated,  ",No active compound identified,,54.9934,-2.09518125
000233449,2026-07-27,LL65,Oxycodone,Oxycodone,White,Tablet,Not stated,"Not stated,  ",Oxycodone,,53.289686206896555,-4.534455172413793
W103567,2026-07-29,BH14,M30 Oxy pressed,RC,Blue,Tablet,Oral,"Euphoria, Empathy, Relaxed, Nausea, Memory loss, Confusion",N-desethyl Protonitazene,,50.7299,-1.9449
W104171,2026-08-14,IG6,Oxycontin 80mg,Oxycontin 80mg,Green,Tablet,Not stated,"Not stated,  ",Gabapentin,,51.59805,0.09435
W104694,2026-09-02,SN1,Oxycodone,oxycodone,Brown,Tablet,Oral,No effect,Gabapentin,,51.558,-1.7812
