,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W073491,03 Feb 2026,E97R,Alprazolam,Ksalol Alprazolam,Blue,Tablet,Not Stated,Not Stated,Ethylbromazolam,,,
W073287,03 Feb 2026,LE15,Clobromazolam Raw Powder,UK Logistics TOR,Yellow,Powder,Not Stated,Not Stated,Clobromazolam,,52.64713725490195,-0.6979862745098039
W073180,03 Feb 2026,SS0,Xanax,Xanax,Pink,Tablet,Not Stated,Not Stated,Alprazolam,,51.54745,0.6974
W073370,03 Feb 2026,SS0,Diazepam,Diazepam,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,51.54745,0.6974
W073446,03 Feb 2026,NW10,Diazepam,Not Stated,White,Tablet,Not Stated,Not Stated,Diazepam,,51.53758571428572,-0.2431214285714285
W073448,03 Feb 2026,NW10,Diazepam,Not Stated,Blue,Tablet,Not Stated,Not Stated,Diazepam,,51.53758571428572,-0.2431214285714285
W073437,03 Feb 2026,YO43,Diazepam,Bensedin Galenika,White,Tablet,Oral,No Effect,Ethylbromazolam,,53.825199999999995,-0.64142
000236844,03 Feb 2026,CF10,Valium,Valium,Blue,Tablet,Oral,Not Stated,Diazepam,,51.48,-3.18
W073422,03 Feb 2026,SW1V,Alprazolam,Xanax tablets,White,Tablet,Oral,No Effect,Alprazolam,,51.5085,-0.1257
W073440,03 Feb 2026,NW1,Valium,Bensedin Galenika,White,Tablet,Not Stated,Not Stated,Diazepam,,51.52988181818182,-0.1471818181818182
W073402,03 Feb 2026,SA12,Valium,Bensedin,White,Tablet,Not Stated,Not Stated,Diazepam,,51.61181666666667,-3.7703
W073317,03 Feb 2026,CH5,Clonazepam,Clonazepam,White,Tablet,Not Stated,Not Stated,Clonazepam,,53.19930000000001,-3.03614
W073316,03 Feb 2026,CH5,Diazepam,Diazepam,Blue,Tablet,Not Stated,Not Stated,Ethylbromazolam,,53.19930000000001,-3.03614
W073418,03 Feb 2026,WA9,Diazepam,Roche Diazepam,Blue,Tablet,Not Stated,Not Stated,Diazepam,,53.426433333333335,-2.7348666666666666
W073442,03 Feb 2026,NW1,Valium,Martin Roche Valium,Blue,Tablet,Not Stated,Not Stated,Diazepam,,51.52988181818182,-0.1471818181818182
100004531,03 Feb 2026,WA14,Diazepam,ACCORD diazepam 10mg,Blue,Tablet,Oral,"Tiredness, Relaxed",Ethylbromazolam,,53.38524,-2.36554
W073394,03 Feb 2026,N8,Alprazolam,Alprazolam,White,Tablet,Not Stated,Not Stated,Tramadol,,51.58336666666667,-0.1158333333333333
W073441,03 Feb 2026,NW1,Diazepam ,martin roche valium,Blue,Tablet,Not Stated,Not Stated,Diazepam,,51.52988181818182,-0.1471818181818182
W073410,03 Feb 2026,W84B,Lorazepam 2mg,Not Stated,White,Tablet,Not Stated,Not Stated,Lorazepam,,,
W073414,03 Feb 2026,SA1,Diazepam 10mg,diazepam 10mg,Blue,Tablet,Oral,"Increased Confidence, Relaxed, Chest Pains, Irregular Heartbeat",Diazepam,,51.633979999999994,-3.94848
W073374,03 Feb 2026,HU3,10mg Diazepam,Galenika Bensedin Diazepam,White,Tablet,Not Stated,Not Stated,Diazepam,,53.7446,-0.3353
W073415,03 Feb 2026,SA1,Lorazepam 2mg,Lorazpem 2mg,Blue,Tablet,Oral,"Empathy, Relaxed, Irregular Heartbeat, Confusion",Lorazepam,,51.633979999999994,-3.94848
W073416,03 Feb 2026,SA1,Alprazolam xanax 1mg,Alprazolam xanax 1mg,Blue,Tablet,Not Stated,"Euphoria, Auditory Hallucinations, Relaxed, Paranoia, Memory Loss",Alprazolam,,51.633979999999994,-3.94848
W073427,03 Feb 2026,E8,Diazepam,Diazepam,Blue,Tablet,Oral,"Increased Confidence, Enhanced Senses, Relaxed, Memory Loss, Confusion",Diazepam,,51.548,-0.0629
W073439,03 Feb 2026,NW1,Diazepam,Accord,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,51.52988181818182,-0.1471818181818182
W072425,03 Feb 2026,IP15,Diazepam,Diazepam (martin dow),Blue,Tablet,Oral,Anxiety,Diazepam,,52.1526,1.6012
W073430,03 Feb 2026,TS12,Alprazolam 1mg,Alprazolam 1mg,White,Tablet,Oral,"Chest Pains, Irregular Heartbeat, Paranoia, Confusion, Panic Attack",Tramadol,,54.5516,-0.963011111111111
W073434,03 Feb 2026,CF30,Xanax 1mg,Alprazolam 1mg,White,Tablet,Oral,"Increased Confidence, Relaxed",Tramadol,,51.5196,-3.1196
W073379,03 Feb 2026,OL42,diazepam 10,diazepam 10,White,Tablet,Oral,"Euphoria, Increased Confidence, Relaxed, Memory Loss",Diazepam,,53.54999999999999,-2.0667
W073392,03 Feb 2026,SA15,Diazepam,Not Stated,Blue,Tablet,Oral,Loss of consciousness,Ethylbromazolam,,51.74003,-4.187250000000001
W073084,03 Feb 2026,CH5,Diazepam,Not Stated,Blue,Tablet,Oral,"Increased Confidence, Relaxed",Ethylbromazolam,,53.19930000000001,-3.03614
W072981,03 Feb 2026,SA1,Sedil valium,sedil,Yellow,Tablet,Oral,No Effect,Diazepam,,51.633979999999994,-3.94848
W073381,03 Feb 2026,OL42,Xanax 1mg,Alpzar 1mg,White,Tablet,Oral,"Euphoria, Relaxed, Memory Loss",Tramadol,,53.54999999999999,-2.0667
W073323,03 Feb 2026,DE22,Diazepam,Kade diazepam 10mg,White,Tablet,Not Stated,Not Stated,Diazepam,,52.9531,-1.521125
W073192,03 Feb 2026,SE3,Diazepam,Diazepam accord 10mg,Blue,Tablet,Not Stated,Not Stated,Diazepam,,51.46596666666667,0.0175
W073329,03 Feb 2026,NE6,diazepam,Martin dow valium,Blue,Tablet,Not Stated,Not Stated,Diazepam,,54.9775,-1.5656
W073330,03 Feb 2026,SW17,Diazepam,Bensedin (diazepam),White,Tablet,Not Stated,Not Stated,Diazepam,,51.4307,-0.1647
W073281,03 Feb 2026,BS40,Clonzaepam rivotril 2mg,Clonazepam ritotril 2mg,White,Tablet,Not Stated,Not Stated,Clonazepam,,51.3467,-2.6912
W073233,03 Feb 2026,LS6,Alprazolam,Aprax xr2,Yellow,Tablet,Oral,"Increased Confidence, Relaxed",Alprazolam,,53.8201,-1.5704
W073350,03 Feb 2026,DH1,Diazepam,Accord diazepam 5mg,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,54.77482,-1.56714
W073367,03 Feb 2026,W7,Alprazolam,Alprazolam,"White, Yellow",Tablet,Not Stated,Not Stated,Alprazolam,,51.5118,-0.3358999999999999
W073393,03 Feb 2026,N8,Diazepam,Diazepam,White,Tablet,Not Stated,Not Stated,Bromazolam,,51.58336666666667,-0.1158333333333333
W072980,03 Feb 2026,SA1,valium,MSJ,Blue,,Not Stated,Not Stated,Ethylbromazolam,,51.633979999999994,-3.94848
W073382,03 Feb 2026,OL42,Xanax 1mg,Alpzar 1mg,White,Tablet,Oral,"Euphoria, Relaxed, Memory Loss","Chlorpheniramine, Diazepam",,53.54999999999999,-2.0667
000239603,03 Feb 2026,NP23,Valium,Not Stated,White,Tablet,Not Stated,Not Stated,Ethylbromazolam,,51.7771,-3.2079
000238824,03 Feb 2026,CF83,Suspected valium,Valium diazepam,Blue,,Oral,"No Effect, Relaxed, Breathlesness",Ethylbromazolam,,51.59288333333333,-3.2333833333333337
000238823,03 Feb 2026,CF83,Suspected valium,valium,Blue,Tablet,Not Stated,"Relaxed, Breathlesness, Chest Pains",Ethylbromazolam,,51.59288333333333,-3.2333833333333337
W073342,03 Feb 2026,PR4,Diazepam,Accord Diazepam,Blue,Tablet,Not Stated,Not Stated,Ethylbromazolam,,53.755025714285715,-2.8387542857142853
W073254,03 Feb 2026,N16,Diazepam,Not Stated,White,Tablet,Not Stated,Not Stated,Diazepam,,51.5625,-0.074
W073294,03 Feb 2026,BN3,Diazepam,Diazepam,Blue,Tablet,Oral,"Relaxed, Memory Loss",Diazepam,,50.836725,-0.179625
W073270,03 Feb 2026,PR4,Diazepam 10mg,Bensedin,"White, Purple",Tablet,Oral,"Euphoria, Relaxed, Breathlesness, Paranoia, Loss of consciousness, Agitation",No Active Component Identified,,53.755025714285715,-2.8387542857142853
W073271,03 Feb 2026,PR4,Diazepam 10mg,Diazpam 10mg,White,Tablet,Oral,"Euphoria, Relaxed",Ethylbromazolam,,53.755025714285715,-2.8387542857142853
W073274,03 Feb 2026,SK23,valium,diazepam,White,Tablet,Not Stated,Not Stated,Diazepam,,53.33156666666667,-1.9448333333333336
W073313,03 Feb 2026,E3,Xanax/ alprazolam,Not Stated,White,Tablet,Not Stated,Not Stated,"Bromazolam, Tramadol",,51.527657142857144,-0.0265714285714285
W073311,03 Feb 2026,E34,Valium diazpeam,Not Stated,Blue,Tablet,Not Stated,Not Stated,Ethylbromazolam,,,
W073259,26 Jan 2026,FY3,Valium,Not Stated,Blue,Tablet,Not Stated,Not Stated,Alprazolam,,53.8119,-3.0226
W072942,28 Jan 2026,SE13,Diazepam 10mg,Diazepam 10mg,Blue,Tablet,Not Stated,Not Stated,Diazepam,,51.4643,-0.0119
W073345,28 Jan 2026,NP20,valium/diazepam,bensedin,White,Tablet,Not Stated,Not Stated,Diazepam,,51.5877,-2.9984
W073307,28 Jan 2026,BN11,Diazepam (valiume),Diazepam (valiume),Blue,Tablet,Oral,Relaxed,Diazepam,,50.81425,-0.38285
W073333,28 Jan 2026,CW9,Valium,martin dow ,Blue,Tablet,Not Stated,Not Stated,Diazepam,,53.264406666666666,-2.5003200000000003
W073292,28 Jan 2026,WV10,Diazepam,Crescent diazepam 10mg,Blue,Tablet,Not Stated,Not Stated,Diazepam,,52.651114285714286,-2.101428571428571
W073223,28 Jan 2026,DD4,Diazepam ,Not Stated,White,Tablet,Oral,"Euphoria, Increased Energy, Increased Confidence, Increased Stamina, Increased Strength, Relaxed, Memory Loss, Confusion, Panic Attack",Bromazolam,,56.490550000000006,-2.9407833333333335
W073213,26 Jan 2026,TS18,wobbly eggs,remestan,Colourless,,Oral,"Empathy, Auditory Hallucinations, Relaxed, Breathlesness, Chest Pains, Irregular Heartbeat, Nausea, Vomiting, Paranoia, Memory Loss, Confusion, Panic Attack, Agitation",Temazepam,,54.5613,-1.3243
W073249,28 Jan 2026,PA11,diazepam,5mg diazepam,Yellow,Tablet,Oral,"Increased Energy, Increased Confidence, Enhanced Senses, Increased Strength, Empathy, Irregular Heartbeat, Memory Loss, Confusion, Agitation, Insomnia",Diazepam,,55.85,-4.5833
