,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W101478,2026-06-10,GL50,Clonazepam,Rivotril,White,Tablet,Not stated,"Not stated,  ",Ethylbromazolam,,51.9,-2.0833
W101477,2026-06-10,GL50,Clonazepam,Nozim 2,Blue,Tablet,Not stated,"Not stated,  ",Clonazepam,,51.9,-2.0833
W101611,2026-06-10,M4,Alprazolam,Ksalol,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,53.4809,-2.2374
W101610,2026-06-10,M4,Bensedin (diazepam),Bensedin,White,Tablet,Not stated,"Not stated,  ",Diazepam,,53.4809,-2.2374
W101434,2026-06-11,G83,DIAZEPAM,DIAZEPAM ACCORD 5MG,Yellow,Tablet,Not stated,"Not stated,  ",Diazepam,,56.03989166666666,-4.6006583333333335
W101653,2026-06-11,DE22,DIAZEPAM 10MG,N/A ANADIX TEXT,Blue,Tablet,Oral,Relaxed,Diazepam,Paracetamol,52.9531,-1.521125
W101609,2026-06-11,TW10,DIAZEPAM,BENSEDIN DIAZEPAM,White,Tablet,Oral,Relaxed,Diazepam,,51.442359999999994,-0.30408
W076310,2026-06-11,WF12,NITRAZEPAM,NITRAZEPAM 10MG,White,Tablet,Not stated,"Not stated,  ",Nitrazepam,,53.68023333333334,-1.6275333333333333
W101647,2026-06-11,NG7,XANAX,ALPRAZOLAM VIATRIS,Pink,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.9536,-1.1505
000239409,2026-06-15,NP20,Heroin,Not stated,Brown,Powder,Not stated,"Not stated,  ","Acetylcodeine, Caffeine, Heroin, Morphine, 6 Monoacetyl, Noscapine, Papaverine, Paracetamol","Diazepam, Morphine",51.5877,-2.9984
W101774,2026-06-15,G83,Diazepam,Valium/Martin Dow,Blue,Tablet,Oral,No effect,"Ethylbromazolam, Paracetamol",,56.03989166666666,-4.6006583333333335
W101779,2026-06-15,BH6,Diazepam,Diazepam,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,50.72485,-1.7821
W101671,2026-06-15,CM20,Xanax,Xanax,Red,Tablet,Oral,"Relaxed, Memory loss",Caffeine,Ethylflualprazolam,51.779333333333334,0.0966666666666666
W101782,2026-06-15,LS8,Diazepam,Bensedin Diazepam,White,Tablet,Oral,Relaxed,Diazepam,,53.8245,-1.5099
W101784,2026-06-15,LS8,Clonazepam,Klonazepam Remedica,White,Tablet,Oral,Relaxed,Clonazepam,,53.8245,-1.5099
W076331,2026-06-15,CO11,Diazepam 10mg,Bensedin Galenika 10mg Diazepam,White,Tablet,Not stated,"Not stated,  ",Ethylbromazolam,,51.93195,1.0912416666666669
000239411,2026-06-15,NP20,Heroin,Not stated,Brown,Powder,Not stated,"Not stated,  ","Acetylcodeine, Caffeine, Diazepam, Heroin, Noscapine, Paracetamol","Medetomidine, Morphine, 6 Monoacetyl, Papaverine, Phenacetine",51.5877,-2.9984
W101710,2026-06-15,EH22,Alprazolam,Not stated,White,Tablet,Not stated,"Not stated,  ",Alprazolam,,55.90278333333333,-3.078175
W101663,2026-06-15,HU55,Alprazolam,galenika ksalol 1mg,White,Tablet,Not stated,"Not stated,  ",Alprazolam,,53.7603,-0.3758
W101665,2026-06-15,HU10,Xanax,Galenika 1mg Ksalol,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,53.7554,-0.4461666666666666
W101666,2026-06-15,HU10,Alprazolam,Galenika ksalol 1mg,Blue,Tablet,Oral,"Euphoria, Increased confidence, Relaxed",Alprazolam,,53.7554,-0.4461666666666666
W101664,2026-06-15,HU55,Xanax,Galenika Ksalol 1mg,Blue,Tablet,Oral,"Euphoria, Increased confidence, Relaxed",Alprazolam,,53.7603,-0.3758
W101777,2026-06-15,CM12,Diazepam 10mg,Accord Diazepam (pill C/CD),Blue,Tablet,Oral,"Relaxed, Agitation, No effect",Diazepam,,51.6047,0.4077
W101662,2026-06-15,HU55,ALPRAZOLAM AIPRX,1MG AIPRX,Blue,Tablet,Oral,"Increased confidence, Relaxed",Alprazolam,,53.7603,-0.3758
W101786,2026-06-15,NW10,Diazepam,Not stated,White,Tablet,Not stated,"Not stated,  ",Diazepam,,51.53758571428572,-0.2431214285714285
W101885,2026-06-16,NW5,Nitrazepam,Nitrazepam,White,Tablet,Not stated,"Not stated,  ",Nitrazepam,,51.5517,-0.1413
W101936,2026-06-16,BN2,Diazepam,Valium/Diazepam,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,50.823825,-0.082825
W101737,2026-06-16,WD3,Alprazolam 0.5mg,Alprazolam,Colourless,Tablet,Oral,"Relaxed, Memory loss",Alprazolam,,51.65108,-0.49022
W101693,2026-06-16,N15,Diazepam,Diazepam- Bensedin Galenika,White,Tablet,Not stated,"Not stated,  ",Diazepam,,51.584300000000006,-0.073
W101734,2026-06-16,DN17,Xanax,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,53.60302,-0.7389733333333334
W101910,2026-06-16,BA10,Alprazolam,Ksalol Alprazolam,Blue,Tablet,Not stated,"Not stated,  ","Alprazolam, Diazepam",,51.11111428571429,-2.4373142857142858
W076335,2026-06-16,SA1,Diazepam,MSJ,Blue,Tablet,Oral,Relaxed,Ethylbromazolam,,51.633979999999994,-3.94848
W101935,2026-06-16,HR97,Diazepam 10mg,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,51.908220588235295,-2.5675235294117646
W101909,2026-06-16,BA10,Alprazolam,Ksalol Alprazolam,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,51.11111428571429,-2.4373142857142858
W101813,2026-06-16,YO31,Valium (Diazepam),Valium (Diazepam),Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,53.9576,-1.0827
W101845,2026-06-16,EH49,Diazepam 10mg,Diazepam 10mg,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,Caffeine,55.97622222222222,-3.5917111111111115
W101733,2026-06-16,DN17,Xanax,Not stated,Pink,Tablet,Not stated,"Not stated,  ",Alprazolam,,53.60302,-0.7389733333333334
W101760,2026-06-17,NW41,Diazepam,Diazepam,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,51.6,-0.2166999999999999
W101949,2026-06-17,SE12,Diazepam,Diazepam Accord,Blue,Tablet,Oral,Relaxed,Diazepam,,51.44480000000001,0.0209
W076318,2026-06-17,SY57,Diazepam 10mg,Diazepam 10mg boxed accord,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,Paracetamol,52.64781071428572,-2.8251761904761903
W076319,2026-06-17,SY57,Diazepam 10mg,Diazepam 10mg Bensedin strips unboxed,White,Tablet,Not stated,"Not stated,  ",Diazepam,,52.64781071428572,-2.8251761904761903
W101977,2026-06-17,TA21,Diazepam,Diazepam,White,Tablet,Oral,Relaxed,Ethylbromazolam,,50.97908571428571,-3.2824380952380956
W101837,2026-06-18,RG1,Xanax - alprazolam,ksalol -Galenika 1mg,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,51.4563,-0.9711
W101835,2026-06-18,RG1,Xanax- Alprazolam,Alprx-1 Alprazolam 1mg,White,Tablet,Not stated,"Not stated,  ",Alprazolam,,51.4563,-0.9711
W101881,2026-06-18,S2,Valium,Valium,Blue,Tablet,Oral,"Relaxed, Depression, No effect",Diazepam,,53.383,-1.4659
W101767,2026-06-18,SR3,Diazepam,Sedil Diazepam 5mg,Orange,Tablet,Not stated,"Not stated,  ",Diazepam,,54.874233333333336,-1.4153666666666669
W101983,2026-06-18,TS12,Heroin,Afghan dream cream heroin,Brown,Powder,Not stated,"Not stated,  ","6-Acetylcodeine, Caffeine, Diazepam, Heroin, Morphine, 6 Monoacetyl, Noscapine","Papaverine, Paracetamol",54.5516,-0.963011111111111
W101045,2026-06-18,LU70,Diazepam 10mg,Valium (Diazepam) 10mg,Blue,Tablet,Oral,"Euphoria, Increased confidence, Empathy, Relaxed",Diazepam,,51.89277307692308,-0.6581499999999999
W101999,2026-06-18,ST6,5mg Diazepam,Teva Diazepam,Yellow,Tablet,Not stated,"Not stated,  ",Diazepam,,53.059133333333335,-2.1827166666666664
W101963,2026-06-18,CO7,Clonazepam,Galenika Rivotril,White,Tablet,Not stated,"Not stated,  ",Clonazepam,,51.887447826086955,1.0088478260869564
W102021,2026-06-19,BT35,Martin dow 10m valium,martin dow 10mg valium,Blue,Tablet,Oral,"Not stated,  ",Diazepam,,54.17227142857143,-6.455271428571429
W101987,2026-06-19,HR97,heroin,Not stated,Brown,Powder,Smoked,"Euphoria, Nausea","Caffeine, Diazepam, Heroin, Morphine, 6 Monoacetyl, Noscapine, Thebacon","Papaverine, Paracetamol",51.908220588235295,-2.5675235294117646
W101995,2026-06-19,TW3,Xanax,Xanax,White,Tablet,Oral,"Increased confidence, Increased libido, Relaxed, Memory loss, Agitation, Violence",Caffeine,Alprazolam,51.4714,-0.3682
W102014,2026-06-19,ML3,daizepam,Sedil 5mg Diazepam,Yellow,Tablet,Oral,"Relaxed, Memory loss",Diazepam,,55.76254285714286,-4.045457142857143
W102096,2026-06-22,WN7,Xanax 1mg,Ksalol alprazolam 1mg,Grey,Tablet,Not stated,"Not stated,  ",Alprazolam,,53.4931,-2.5175
W102172,2026-06-24,BH14,Valium,Valium,Blue,Tablet,Oral,"Not stated,  ",Diazepam,,50.7299,-1.9449
W102168,2026-06-24,N1,Diazepam,Bensedin,White,Tablet,Not stated,"Not stated,  ",Diazepam,,51.53669,-0.0944
W102215,2026-06-24,E17,Clonazepam,Clonazepam,White,Tablet,Not stated,"Not stated,  ",Clonazepam,,51.58758,-0.02048
W102156,2026-06-24,TR8,Heroin,Not stated,Brown,Powder,Smoked,"Auditory hallucinations, Irregular heartbeat, Nausea, Paranoia, Confusion, Agitation, Depression, Panic attack, Breathlessness","Caffeine, Heroin, Paracetamol","6-Acetylcodeine, Diazepam, Morphine, 6 Monoacetyl, Noscapine, Phenacetin",50.384992,-5.042204000000001
W102207,2026-06-24,BT5,Diazepam,Diazepam,White,Tablet,Oral,No effect,Diazepam,,54.58087142857143,-5.875314285714286
W102170,2026-06-24,BH14,Valium,Valium,Blue,Tablet,Oral,"Not stated,  ",Diazepam,,50.7299,-1.9449
W102209,2026-06-24,N16,Zolpidem Tartrate 10mg,Zolpidem Tartrate 10mg (Teva),White,Tablet,Not stated,"Not stated,  ",Ethylbromazolam,,51.5625,-0.074
W076340,2026-06-24,CT2,Alprazolam 1mg,Indian Pharma rlam-1,White,Tablet,Oral,Relaxed,Chlorpheniramine,,51.29774999999999,1.09156
W102192,2026-06-24,DD4,Valium,Not stated,White,Tablet,Oral,"Increased confidence, Increased senses, Increased stamina, Increased strength, Relaxed, Confusion",Bromazolam,,56.490550000000006,-2.9407833333333335
W102231,2026-06-24,CT28,Diazepam,Kade S-Diazepam,White,Tablet,Oral,Relaxed,Diazepam,,51.29774999999999,1.09156
W102161,2026-06-24,S40,Diazepam 5mg,Diazepam 5mg (Sedil),Yellow,Tablet,Not stated,"Not stated,  ",Diazepam,,53.234,-1.4462
W102104,2026-06-24,KA14,Diazepam,Diazepam,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,55.7393,-4.6776
W102177,2026-06-24,L1,Diazepam,Diazepam (Accord),Blue,Tablet,Oral,"Euphoria, Increased confidence, Relaxed",Diazepam,,53.4106,-2.9779
W102235,2026-06-24,SE5,Diazepam,Diazepam (bensedin),White,Tablet,Not stated,"Not stated,  ","Ethylbromazolam, Promethazine",,51.474575,-0.090125
